step,customer,age,gender,zipcodeori,merchant,zipmerchant,category,amount,fraud,amount_zscore,high_spend_flag,daily_tx_count,unusual_velocity,category_concentration,fraud_risk_score
128,C27106217,2,M,28007,M480139044,28007,es_health,975.26,1,5.4821,1,2,0,0.5208,75.0
128,C1482560016,5,M,28007,M1823072687,28007,es_transportation,77.06,0,2.8584,1,1,0,0.8072,63.6
128,C1760524265,2,F,28007,M1823072687,28007,es_transportation,105.91,0,4.5045,1,1,0,0.5518,75.0
128,C759236361,5,M,28007,M2011752106,28007,es_hotelservices,686.26,1,2.1314,1,2,0,0.1225,56.3
128,C234264885,3,F,28007,M1823072687,28007,es_transportation,69.72,0,2.4397,1,2,0,0.5264,59.4
128,C801383032,3,M,28007,M1823072687,28007,es_transportation,74.24,0,2.6975,1,1,0,0.786,62.0
128,C1510402289,2,M,28007,M1823072687,28007,es_transportation,62.04,0,2.0015,1,1,0,0.7734,55.0
128,C2031167542,2,M,28007,M1823072687,28007,es_transportation,62.85,0,2.0477,1,1,0,0.7509,55.5
128,C1090604904,2,M,28007,M348934600,28007,es_transportation,65.39,0,2.1926,1,1,0,0.8025,56.9
128,C806399525,2,F,28007,M480139044,28007,es_health,662.6,1,3.4407,1,2,0,0.1344,69.4
128,C2103685620,3,F,28007,M1823072687,28007,es_transportation,64.72,0,2.1544,1,1,0,0.6855,56.5
128,C1732568163,4,F,28007,M855959430,28007,es_hyper,239.2,1,4.2432,1,2,0,0.062,75.0
128,C2042503226,2,F,28007,M1823072687,28007,es_transportation,64.77,0,2.1572,1,1,0,0.7903,56.6
129,C667215072,3,F,28007,M1823072687,28007,es_transportation,66.08,0,2.232,1,1,0,0.6123,57.3
129,C1913127981,4,F,28007,M348934600,28007,es_transportation,65.37,0,2.1915,1,1,0,0.8395,56.9
129,C842799656,1,F,28007,M348934600,28007,es_transportation,72.54,0,2.6006,1,1,0,0.4547,61.0
129,C1983511229,3,M,28007,M348934600,28007,es_transportation,65.67,0,2.2086,1,2,0,0.8095,57.1
129,C1939799337,4,F,28007,M1823072687,28007,es_transportation,69.66,0,2.4362,1,1,0,0.7382,59.4
129,C1304286493,1,M,28007,M1823072687,28007,es_transportation,69.49,0,2.4265,1,1,0,0.8093,59.3
129,C2005297705,3,M,28007,M85975013,28007,es_food,87.38,0,2.0124,1,1,0,0.106,55.1
129,C673048498,2,M,28007,M85975013,28007,es_food,93.95,0,2.2753,1,1,0,0.0925,57.8
129,C914250073,2,M,28007,M348934600,28007,es_transportation,66.46,0,2.2537,1,1,0,0.6112,57.5
129,C932908444,1,F,28007,M480139044,28007,es_health,495.48,1,2.3495,1,1,0,0.153,58.5
129,C381007057,1,F,28007,M480139044,28007,es_health,773.2,1,4.1628,1,2,0,0.1491,75.0
129,C1023694383,6,F,28007,M1823072687,28007,es_transportation,67.77,0,2.3284,1,1,0,0.6961,58.3
129,C1069635670,4,F,28007,M348934600,28007,es_transportation,63.82,0,2.103,1,1,0,0.6431,56.0
129,C1228157206,1,F,28007,M1823072687,28007,es_transportation,69.09,0,2.4037,1,1,0,0.811,59.0
129,C1118932469,4,F,28007,M1823072687,28007,es_transportation,62.62,0,2.0346,1,1,0,0.8141,55.3
129,C814878326,3,F,28007,M348934600,28007,es_transportation,64.89,0,2.1641,1,2,0,0.7081,56.6
129,C1351458855,3,F,28007,M1823072687,28007,es_transportation,71.69,0,2.5521,1,1,0,0.7123,60.5
129,C1744581762,3,F,28007,M1823072687,28007,es_transportation,79.4,0,2.992,1,1,0,0.7613,64.9
129,C469059843,5,F,28007,M1823072687,28007,es_transportation,62.02,0,2.0003,1,1,0,0.7583,55.0
129,C128812892,2,F,28007,M1823072687,28007,es_transportation,76.37,0,2.8191,1,1,0,0.6449,63.2
129,C1385780363,4,F,28007,M1823072687,28007,es_transportation,80.69,0,3.0656,1,1,0,0.8182,65.7
129,C1763342131,2,F,28007,M1823072687,28007,es_transportation,82.83,0,3.1877,1,1,0,0.8126,66.9
129,C1870872671,2,F,28007,M1823072687,28007,es_transportation,65.03,0,2.1721,1,1,0,0.7895,56.7
129,C855112247,5,M,28007,M1823072687,28007,es_transportation,68.04,0,2.3438,1,1,0,0.7626,58.4
129,C1529774854,2,F,28007,M1823072687,28007,es_transportation,66.62,0,2.2628,1,1,0,0.666,57.6
129,C1222389110,3,M,28007,M85975013,28007,es_food,90.46,0,2.1356,1,1,0,0.0845,56.4
129,C827822455,3,M,28007,M1823072687,28007,es_transportation,73.53,0,2.657,1,1,0,0.7343,61.6
129,C649077628,3,F,28007,M85975013,28007,es_food,99.42,0,2.4941,1,1,0,0.0495,59.9
129,C1960578141,3,F,28007,M1823072687,28007,es_transportation,62.48,0,2.0266,1,1,0,0.6576,55.3
129,C188084843,2,M,28007,M348934600,28007,es_transportation,84.58,0,3.2875,1,1,0,0.7871,67.9
129,C1547689237,4,F,28007,M1823072687,28007,es_transportation,69.99,0,2.4551,1,1,0,0.6678,59.6
129,C760223382,3,F,28007,M349281107,28007,es_fashion,229.41,0,2.951,1,2,0,0.0459,64.5
129,C1496334304,2,F,28007,M85975013,28007,es_food,94.24,0,2.2869,1,1,0,0.0742,57.9
129,C1295444668,2,M,28007,M1823072687,28007,es_transportation,63.05,0,2.0591,1,1,0,0.8456,55.6
129,C612045723,5,F,28007,M1823072687,28007,es_transportation,75.2,0,2.7523,1,1,0,0.7578,62.5
129,C1474976180,2,F,28007,M85975013,28007,es_food,100.31,0,2.5297,1,1,0,0.1204,60.3
129,C1591441443,6,M,28007,M1823072687,28007,es_transportation,65.69,0,2.2097,1,1,0,0.7218,57.1
129,C380911997,2,F,28007,M1823072687,28007,es_transportation,63.33,0,2.0751,1,1,0,0.7973,55.8
129,C109947606,3,F,28007,M1823072687,28007,es_transportation,75.85,0,2.7894,1,1,0,0.6435,62.9
129,C1552608695,6,F,28007,M85975013,28007,es_food,90.05,0,2.1192,1,1,0,0.0763,56.2
129,C454240137,5,M,28007,M1198415165,28007,es_wellnessandbeauty,198.09,0,2.0269,1,3,0,0.2329,55.3
129,C1904362781,3,F,28007,M1823072687,28007,es_transportation,62.74,0,2.0414,1,1,0,0.8109,55.4
129,C686669439,3,F,28007,M1823072687,28007,es_transportation,71.39,0,2.5349,1,1,0,0.7378,60.3
129,C869565327,5,F,28007,M1823072687,28007,es_transportation,69.0,0,2.3986,1,1,0,0.8302,59.0
129,C1803181641,2,M,28007,M1823072687,28007,es_transportation,68.42,0,2.3655,1,1,0,0.7763,58.7
129,C1234470601,5,M,28007,M348934600,28007,es_transportation,78.41,0,2.9355,1,1,0,0.6849,64.4
129,C465897830,4,M,28007,M348934600,28007,es_transportation,62.27,0,2.0146,1,1,0,0.4145,55.1
129,C624012210,3,F,28007,M1823072687,28007,es_transportation,63.82,0,2.103,1,1,0,0.4516,56.0
129,C1524407626,1,M,28007,M1823072687,28007,es_transportation,64.0,0,2.1133,1,1,0,0.6911,56.1
129,C1838681949,3,M,28007,M1823072687,28007,es_transportation,65.75,0,2.2131,1,1,0,0.6353,57.1
129,C1151799720,5,M,28007,M1823072687,28007,es_transportation,77.11,0,2.8613,1,1,0,0.7044,63.6
129,C1987405562,5,F,28007,M348934600,28007,es_transportation,62.02,0,2.0003,1,1,0,0.7634,55.0
129,C251875213,2,M,28007,M923029380,28007,es_home,683.58,1,2.6881,1,1,0,0.0965,61.9
129,C151715772,3,F,28007,M1823072687,28007,es_transportation,62.52,0,2.0289,1,1,0,0.7698,55.3
129,C1427325535,1,F,28007,M348934600,28007,es_transportation,75.15,0,2.7495,1,1,0,0.691,62.5
129,C555482626,3,F,28007,M1823072687,28007,es_transportation,65.09,0,2.1755,1,1,0,0.3674,56.8
129,C383264569,1,F,28007,M1823072687,28007,es_transportation,72.95,0,2.6239,1,1,0,0.8346,61.2
129,C1913314890,3,F,28007,M1823072687,28007,es_transportation,69.09,0,2.4037,1,1,0,0.6911,59.0
129,C914243510,4,M,28007,M1823072687,28007,es_transportation,63.96,0,2.111,1,1,0,0.6852,56.1
129,C1468001998,3,F,28007,M1198415165,28007,es_wellnessandbeauty,380.12,1,4.8099,1,2,0,0.1092,75.0
129,C1777432937,3,F,28007,M1823072687,28007,es_transportation,65.02,0,2.1715,1,1,0,0.7923,56.7
129,C1501124312,4,M,28007,M480139044,28007,es_health,660.4,1,3.4263,1,2,0,0.2316,69.3
129,C235542568,2,M,28007,M1823072687,28007,es_transportation,65.03,0,2.1721,1,2,0,0.7823,56.7
129,C704456922,2,M,28007,M348934600,28007,es_transportation,71.99,0,2.5692,1,1,0,0.222,60.7
129,C2053277267,1,M,28007,M1823072687,28007,es_transportation,64.74,0,2.1555,1,1,0,0.8809,56.6
129,C122290547,3,M,28007,M1823072687,28007,es_transportation,69.75,0,2.4414,1,1,0,0.7018,59.4
129,C85676975,4,M,28007,M1823072687,28007,es_transportation,77.38,0,2.8767,1,1,0,0.8132,63.8
129,C837031785,3,F,28007,M1823072687,28007,es_transportation,70.4,0,2.4785,1,1,0,0.5314,59.8
129,C1271484467,6,F,28007,M348934600,28007,es_transportation,76.42,0,2.8219,1,1,0,0.6868,63.2
129,C2011875751,4,M,28007,M1823072687,28007,es_transportation,67.11,0,2.2907,1,1,0,0.574,57.9
129,C1700550154,6,M,28007,M1823072687,28007,es_transportation,62.92,0,2.0517,1,1,0,0.3298,55.5
129,C1154612561,1,M,28007,M85975013,28007,es_food,115.2,0,3.1254,1,1,0,0.0767,66.3
129,C2075898645,2,F,28007,M1823072687,28007,es_transportation,69.61,0,2.4334,1,1,0,0.6349,59.3
129,C785603838,5,M,28007,M1823072687,28007,es_transportation,68.06,0,2.3449,1,1,0,0.6568,58.4
129,C1057285507,5,M,28007,M348934600,28007,es_transportation,78.87,0,2.9617,1,1,0,0.9183,64.6
129,C652001804,2,M,28007,M348934600,28007,es_transportation,71.06,0,2.5161,1,1,0,0.8015,60.2
129,C1861439904,1,M,28007,M348934600,28007,es_transportation,66.11,0,2.2337,1,1,0,0.7877,57.3
129,C748358246,2,M,28007,M1741626453,28007,es_sportsandtoys,1097.59,1,4.089,1,2,0,0.2621,75.0
129,C928090253,3,M,28007,M855959430,28007,es_hyper,217.67,1,3.7704,1,1,0,0.0313,72.7
129,C642324097,2,M,28007,M348934600,28007,es_transportation,78.44,0,2.9372,1,1,0,0.8219,64.4
129,C744245203,2,M,28007,M1823072687,28007,es_transportation,77.95,0,2.9092,1,1,0,0.6994,64.1
129,C836959718,3,M,28007,M1823072687,28007,es_transportation,72.06,0,2.5732,1,1,0,0.6599,60.7
129,C131915922,2,F,28007,M1823072687,28007,es_transportation,64.5,0,2.1418,1,1,0,0.5647,56.4
129,C1957046981,5,F,28007,M1535107174,28007,es_wellnessandbeauty,435.33,1,5.654,1,2,0,0.0834,75.0
129,C1415571957,2,M,28007,M85975013,28007,es_food,89.97,0,2.116,1,1,0,0.0461,56.2
129,C98014803,2,F,28007,M1823072687,28007,es_transportation,65.52,0,2.2,1,1,0,0.7553,57.0
129,C1394428191,1,F,28007,M1823072687,28007,es_transportation,78.67,0,2.9503,1,1,0,0.8915,64.5
129,C9169170,3,M,28007,M348934600,28007,es_transportation,62.83,0,2.0465,1,1,0,0.7341,55.5
129,C288613043,2,F,28007,M348934600,28007,es_transportation,67.1,0,2.2902,1,1,0,0.7224,57.9
129,C1225533078,2,F,28007,M348934600,28007,es_transportation,67.44,0,2.3096,1,1,0,0.4141,58.1
129,C1411169363,2,F,28007,M1823072687,28007,es_transportation,63.79,0,2.1013,1,1,0,0.7309,56.0
129,C1777502922,2,F,28007,M1823072687,28007,es_transportation,62.56,0,2.0311,1,1,0,0.1847,55.3
129,C1602759549,2,F,28007,M1823072687,28007,es_transportation,72.63,0,2.6057,1,1,0,0.7266,61.1
129,C1478081031,4,F,28007,M1823072687,28007,es_transportation,62.05,0,2.002,1,1,0,0.3082,55.0
129,C703281362,2,F,28007,M348934600,28007,es_transportation,64.5,0,2.1418,1,2,0,0.833,56.4
129,C1081618305,6,F,28007,M348934600,28007,es_transportation,81.47,0,3.1101,1,1,0,0.7191,66.1
129,C1040272582,2,M,28007,M1823072687,28007,es_transportation,66.05,0,2.2303,1,1,0,0.7148,57.3
129,C408690006,1,M,28007,M1823072687,28007,es_transportation,74.4,0,2.7067,1,1,0,0.7366,62.1
129,C1962407385,2,M,28007,M1823072687,28007,es_transportation,67.61,0,2.3193,1,1,0,0.7391,58.2
129,C647089636,5,F,28007,M1823072687,28007,es_transportation,74.32,0,2.7021,1,1,0,0.7641,62.0
129,C446298173,4,F,28007,M1823072687,28007,es_transportation,62.98,0,2.0551,1,1,0,0.8624,55.6
129,C494777408,2,M,28007,M1823072687,28007,es_transportation,63.07,0,2.0602,1,1,0,0.7024,55.6
129,C2027892936,4,F,28007,M1823072687,28007,es_transportation,64.68,0,2.1521,1,1,0,0.3228,56.5
129,C528985379,3,F,28007,M1823072687,28007,es_transportation,64.95,0,2.1675,1,1,0,0.681,56.7
129,C1693925346,4,F,28007,M1823072687,28007,es_transportation,65.69,0,2.2097,1,1,0,0.7707,57.1
129,C1139909458,3,F,28007,M1823072687,28007,es_transportation,67.43,0,2.309,1,1,0,0.7265,58.1
129,C592766342,2,M,28007,M1823072687,28007,es_transportation,81.56,0,3.1152,1,1,0,0.7878,66.2
129,C570913468,1,F,28007,M1823072687,28007,es_transportation,67.26,0,2.2993,1,1,0,0.6605,58.0
129,C678324895,3,F,28007,M547558035,28007,es_fashion,289.22,1,4.0289,1,1,0,0.2436,75.0
129,C1257820473,3,M,28007,M348934600,28007,es_transportation,69.7,0,2.4385,1,1,0,0.7152,59.4
129,C214836772,2,M,28007,M1823072687,28007,es_transportation,78.86,0,2.9611,1,1,0,0.7795,64.6
129,C1078316853,2,F,28007,M1823072687,28007,es_transportation,76.11,0,2.8042,1,1,0,0.6227,63.0
129,C1784755412,3,F,28007,M1823072687,28007,es_transportation,78.49,0,2.94,1,1,0,0.7316,64.4
129,C223315547,1,M,28007,M1823072687,28007,es_transportation,70.54,0,2.4864,1,1,0,0.792,59.9
129,C1722987449,3,M,28007,M1823072687,28007,es_transportation,68.21,0,2.3535,1,1,0,0.8272,58.5
129,C1396978257,3,M,28007,M1823072687,28007,es_transportation,65.79,0,2.2154,1,1,0,0.8138,57.2
129,C1804573810,2,F,28007,M85975013,28007,es_food,99.67,0,2.5041,1,1,0,0.0905,60.0
129,C1617276678,3,M,28007,M1823072687,28007,es_transportation,80.93,0,3.0793,1,1,0,0.7776,65.8
129,C251449240,3,F,28007,M1823072687,28007,es_transportation,72.33,0,2.5886,1,1,0,0.7596,60.9
129,C1471216995,3,F,28007,M1823072687,28007,es_transportation,66.54,0,2.2582,1,1,0,0.839,57.6
129,C1504341710,2,F,28007,M1823072687,28007,es_transportation,67.68,0,2.3233,1,1,0,0.6642,58.2
129,C1014847580,4,M,28007,M1823072687,28007,es_transportation,72.63,0,2.6057,1,1,0,0.7168,61.1
129,C791154308,0,F,28007,M1823072687,28007,es_transportation,67.0,0,2.2845,1,1,0,0.7334,57.8
129,C1413412440,2,F,28007,M1823072687,28007,es_transportation,65.27,0,2.1858,1,1,0,0.2119,56.9
129,C2109595609,6,M,28007,M1823072687,28007,es_transportation,62.55,0,2.0306,1,1,0,0.7448,55.3
129,C1338396147,1,F,28007,M980657600,28007,es_sportsandtoys,716.07,1,2.32,1,2,0,0.1531,58.2
129,C447271561,3,M,28007,M1823072687,28007,es_transportation,64.42,0,2.1373,1,1,0,0.4204,56.4
129,C1882101149,4,M,28007,M1823072687,28007,es_transportation,66.34,0,2.2468,1,1,0,0.7161,57.5
130,C384665757,3,F,28007,M1823072687,28007,es_transportation,67.23,0,2.2976,1,1,0,0.7417,58.0
130,C475624028,2,M,28007,M1888755466,28007,es_otherservices,782.17,1,4.0743,1,2,0,0.1554,75.0
130,C1096642744,5,M,28007,M1823072687,28007,es_transportation,63.78,0,2.1007,1,1,0,0.4288,56.0
130,C56690195,2,M,28007,M1823072687,28007,es_transportation,62.18,0,2.0095,1,1,0,0.8215,55.1
130,C1082732879,2,F,28007,M348934600,28007,es_transportation,62.14,0,2.0072,1,1,0,0.7844,55.1
130,C1736605496,4,M,28007,M1823072687,28007,es_transportation,71.29,0,2.5292,1,1,0,0.6003,60.3
130,C71120756,3,M,28007,M1823072687,28007,es_transportation,70.1,0,2.4613,1,1,0,0.9032,59.6
130,C1666444221,3,M,28007,M1823072687,28007,es_transportation,62.63,0,2.0351,1,1,0,0.8252,55.4
130,C1836308269,1,M,28007,M1823072687,28007,es_transportation,67.83,0,2.3318,1,1,0,0.6778,58.3
130,C1022530210,4,M,28007,M1873032707,28007,es_hotelservices,740.18,1,2.3705,1,2,0,0.0911,58.7
130,C819131219,4,M,28007,M348934600,28007,es_transportation,62.73,0,2.0408,1,1,0,0.8127,55.4
130,C732771224,4,F,28007,M1823072687,28007,es_transportation,84.81,0,3.3006,1,1,0,0.4387,68.0
130,C296630818,3,M,28007,M1823072687,28007,es_transportation,66.97,0,2.2828,1,1,0,0.7499,57.8
130,C337109624,2,F,28007,M1823072687,28007,es_transportation,63.41,0,2.0796,1,1,0,0.7469,55.8
130,C168361707,4,F,28007,M1823072687,28007,es_transportation,64.26,0,2.1281,1,1,0,0.758,56.3
130,C1047521541,5,M,28007,M348934600,28007,es_transportation,68.05,0,2.3444,1,1,0,0.8267,58.4
130,C1645579872,5,F,28007,M1823072687,28007,es_transportation,74.71,0,2.7244,1,1,0,0.8007,62.2
130,C1896250849,1,M,28007,M1823072687,28007,es_transportation,107.17,0,4.5764,1,1,0,0.8167,75.0
130,C509362814,3,M,28007,M85975013,28007,es_food,119.72,0,3.3062,1,1,0,0.0754,68.1
130,C800967034,3,F,28007,M349281107,28007,es_fashion,183.25,0,2.1191,1,1,0,0.039,56.2
130,C1187979419,2,F,28007,M348934600,28007,es_transportation,76.22,0,2.8105,1,1,0,0.8867,63.1
130,C507185945,2,F,28007,M1823072687,28007,es_transportation,64.57,0,2.1458,1,2,0,0.6543,56.5
130,C436675850,4,M,28007,M1823072687,28007,es_transportation,64.17,0,2.123,1,1,0,0.6505,56.2
130,C751887992,3,F,28007,M732195782,28007,es_travel,6679.23,1,2.5184,1,1,0,0.5675,60.2
130,C1771537982,2,M,28007,M1823072687,28007,es_transportation,71.53,0,2.5429,1,1,0,0.6234,60.4
130,C1040272582,2,M,28007,M1823072687,28007,es_transportation,66.8,0,2.2731,1,1,0,0.7148,57.7
130,C722887134,2,M,28007,M1823072687,28007,es_transportation,65.37,0,2.1915,1,1,0,0.7576,56.9
130,C898690183,5,F,28007,M1823072687,28007,es_transportation,75.99,0,2.7974,1,1,0,0.4953,63.0
130,C39607150,4,F,28007,M348934600,28007,es_transportation,67.8,0,2.3301,1,1,0,0.8081,58.3
130,C1783773775,2,M,28007,M1823072687,28007,es_transportation,68.91,0,2.3934,1,1,0,0.7477,58.9
130,C2051369004,2,F,28007,M348934600,28007,es_transportation,73.41,0,2.6502,1,3,0,0.4132,61.5
130,C1475486134,5,M,28007,M1823072687,28007,es_transportation,65.11,0,2.1766,1,1,0,0.8368,56.8
130,C534961358,2,F,28007,M1823072687,28007,es_transportation,75.49,0,2.7689,1,1,0,0.6872,62.7
130,C1455309687,4,F,28007,M1823072687,28007,es_transportation,65.53,0,2.2006,1,1,0,0.2102,57.0
130,C1306889886,1,M,28007,M1823072687,28007,es_transportation,62.95,0,2.0534,1,1,0,0.7395,55.5
130,C1760524265,2,F,28007,M1823072687,28007,es_transportation,69.12,0,2.4054,1,1,0,0.5518,59.1
130,C2120296918,4,F,28007,M1823072687,28007,es_transportation,71.96,0,2.5675,1,1,0,0.5877,60.7
130,C1456179400,5,F,28007,M1823072687,28007,es_transportation,80.11,0,3.0325,1,1,0,0.6729,65.3
130,C962248715,3,F,28007,M1823072687,28007,es_transportation,72.23,0,2.5829,1,1,0,0.7954,60.8
130,C1610742916,3,M,28007,M1823072687,28007,es_transportation,63.29,0,2.0728,1,1,0,0.7327,55.7
130,C373733261,4,F,28007,M1823072687,28007,es_transportation,63.21,0,2.0682,1,1,0,0.4688,55.7
130,C1020192133,3,M,28007,M1823072687,28007,es_transportation,65.14,0,2.1783,1,1,0,0.5846,56.8
130,C1624351292,2,M,28007,M1823072687,28007,es_transportation,66.31,0,2.2451,1,1,0,0.8185,57.5
130,C585317135,3,M,28007,M1823072687,28007,es_transportation,65.09,0,2.1755,1,1,0,0.7587,56.8
130,C1197304790,3,M,28007,M1823072687,28007,es_transportation,68.51,0,2.3706,1,1,0,0.7712,58.7
130,C586511331,5,F,28007,M348934600,28007,es_transportation,62.45,0,2.0249,1,1,0,0.5484,55.2
130,C676229147,2,M,28007,M1823072687,28007,es_transportation,79.89,0,3.0199,1,1,0,0.3389,65.2
130,C1557448113,4,F,28007,M1823072687,28007,es_transportation,66.84,0,2.2753,1,1,0,0.6937,57.8
130,C1415571957,2,M,28007,M1823072687,28007,es_transportation,89.51,0,3.5688,1,1,0,0.7599,70.7
130,C899813705,4,M,28007,M348934600,28007,es_transportation,68.16,0,2.3507,1,1,0,0.8453,58.5
130,C1702404555,3,M,28007,M1823072687,28007,es_transportation,62.33,0,2.018,1,1,0,0.7673,55.2
130,C483912131,2,F,28007,M480139044,28007,es_health,626.03,1,3.2019,1,2,0,0.261,67.0
130,C1116417172,2,M,28007,M348934600,28007,es_transportation,68.26,0,2.3564,1,1,0,0.7458,58.6
130,C764048448,3,M,28007,M1823072687,28007,es_transportation,62.1,0,2.0049,1,1,0,0.7331,55.0
130,C289617636,2,M,28007,M348934600,28007,es_transportation,62.94,0,2.0528,1,2,0,0.7755,55.5
130,C1272188168,5,F,28007,M1823072687,28007,es_transportation,69.0,0,2.3986,1,1,0,0.7547,59.0
130,C1861439904,1,M,28007,M348934600,28007,es_transportation,66.24,0,2.2411,1,1,0,0.7877,57.4
130,C386205251,2,F,28007,M348934600,28007,es_transportation,79.03,0,2.9708,1,1,0,0.7985,64.7
130,C417225282,2,F,28007,M1823072687,28007,es_transportation,86.86,0,3.4176,1,1,0,0.6034,69.2
130,C1915276731,3,M,28007,M1823072687,28007,es_transportation,72.09,0,2.5749,1,1,0,0.5547,60.7
130,C338406777,3,F,28007,M1823072687,28007,es_transportation,73.46,0,2.653,1,1,0,0.6937,61.5
130,C1275741147,3,F,28007,M1823072687,28007,es_transportation,72.37,0,2.5909,1,1,0,0.8625,60.9
130,C759940472,2,M,28007,M1823072687,28007,es_transportation,80.08,0,3.0308,1,1,0,0.6838,65.3
130,C387520458,1,M,28007,M1913465890,28007,es_health,463.09,0,2.1381,1,2,0,0.1578,56.4
130,C725705195,1,F,28007,M348934600,28007,es_transportation,69.32,0,2.4168,1,1,0,0.5505,59.2
130,C1714385979,3,M,28007,M1823072687,28007,es_transportation,66.34,0,2.2468,1,2,0,0.7124,57.5
130,C472989518,3,M,28007,M348934600,28007,es_transportation,75.98,0,2.7968,1,1,0,0.7647,63.0
130,C875900250,4,M,28007,M480139044,28007,es_health,445.85,1,2.0255,1,3,0,0.1516,55.3
130,C1203244235,3,F,28007,M1823072687,28007,es_transportation,70.19,0,2.4665,1,1,0,0.5192,59.7
130,C1095604325,1,F,28007,M1823072687,28007,es_transportation,77.12,0,2.8619,1,1,0,0.8331,63.6
130,C1849046345,4,F,28007,M1873032707,28007,es_hotelservices,722.36,1,2.2914,1,2,0,0.1521,57.9
130,C2144562698,1,F,28007,M1823072687,28007,es_transportation,71.04,0,2.515,1,1,0,0.3718,60.2
130,C1077245673,4,F,28007,M348934600,28007,es_transportation,79.79,0,3.0142,1,1,0,0.9002,65.1
130,C1864289868,4,F,28007,M1823072687,28007,es_transportation,81.66,0,3.1209,1,1,0,0.7752,66.2
130,C430579454,4,F,28007,M348934600,28007,es_transportation,66.77,0,2.2713,1,1,0,0.4149,57.7
130,C1635613216,4,F,28007,M1823072687,28007,es_transportation,66.39,0,2.2497,1,1,0,0.7572,57.5
130,C423379854,2,M,28007,M1823072687,28007,es_transportation,69.15,0,2.4071,1,1,0,0.8145,59.1
130,C860156566,2,M,28007,M1823072687,28007,es_transportation,65.07,0,2.1743,1,1,0,0.8219,56.7
130,C539791425,4,F,28007,M348934600,28007,es_transportation,68.19,0,2.3524,1,1,0,0.7605,58.5
130,C594146637,2,M,28007,M1823072687,28007,es_transportation,69.28,0,2.4146,1,1,0,0.2971,59.1
130,C152830802,2,F,28007,M1823072687,28007,es_transportation,77.99,0,2.9115,1,1,0,0.7185,64.1
130,C394488921,5,F,28007,M480139044,28007,es_health,630.7,1,3.2324,1,1,0,0.2049,67.3
130,C1088464518,2,F,28007,M348934600,28007,es_transportation,72.92,0,2.6222,1,1,0,0.8119,61.2
130,C2033826237,4,M,28007,M1823072687,28007,es_transportation,63.68,0,2.095,1,1,0,0.6553,56.0
130,C1440474435,2,M,28007,M348934600,28007,es_transportation,63.1,0,2.0619,1,1,0,0.8191,55.6
130,C123623130,2,F,28007,M348934600,28007,es_transportation,62.82,0,2.046,1,1,0,0.7979,55.5
130,C1057813963,2,F,28007,M1823072687,28007,es_transportation,67.32,0,2.3027,1,1,0,0.4807,58.0
130,C1895811684,4,F,28007,M1823072687,28007,es_transportation,68.68,0,2.3803,1,1,0,0.7972,58.8
130,C1100276718,1,F,28007,M1823072687,28007,es_transportation,64.69,0,2.1527,1,1,0,0.771,56.5
130,C851731350,4,M,28007,M1823072687,28007,es_transportation,87.12,0,3.4324,1,1,0,0.6991,69.3
130,C1547534233,2,F,28007,M1823072687,28007,es_transportation,63.63,0,2.0922,1,1,0,0.7042,55.9
130,C1385354747,4,M,28007,M1823072687,28007,es_transportation,70.45,0,2.4813,1,1,0,0.6456,59.8
130,C332239974,5,M,28007,M348934600,28007,es_transportation,65.4,0,2.1932,1,1,0,0.8679,56.9
130,C1165454845,2,M,28007,M85975013,28007,es_food,96.34,0,2.3709,1,1,0,0.1448,58.7
130,C998690782,2,M,28007,M348934600,28007,es_transportation,63.52,0,2.0859,1,1,0,0.3983,55.9
130,C1893753407,2,F,28007,M1823072687,28007,es_transportation,85.67,0,3.3497,1,1,0,0.7656,68.5
130,C564600361,2,M,28007,M348934600,28007,es_transportation,77.23,0,2.8681,1,1,0,0.8101,63.7
130,C1320820565,2,F,28007,M348934600,28007,es_transportation,63.31,0,2.0739,1,1,0,0.9252,55.7
130,C1963249369,4,F,28007,M1823072687,28007,es_transportation,80.67,0,3.0644,1,1,0,0.7788,65.6
130,C85142763,4,M,28007,M348934600,28007,es_transportation,74.43,0,2.7084,1,1,0,0.2777,62.1
130,C650108285,4,F,28007,M348934600,28007,es_transportation,78.47,0,2.9389,1,1,0,0.6989,64.4
130,C742393642,6,M,28007,M348934600,28007,es_transportation,62.75,0,2.042,1,1,0,0.6403,55.4
130,C486996910,4,M,28007,M1823072687,28007,es_transportation,62.43,0,2.0237,1,1,0,0.5729,55.2
130,C2062758473,2,F,28007,M348934600,28007,es_transportation,69.04,0,2.4009,1,1,0,0.8783,59.0
130,C647089636,5,F,28007,M1823072687,28007,es_transportation,71.25,0,2.527,1,1,0,0.7641,60.3
130,C26045684,4,F,28007,M348934600,28007,es_transportation,65.9,0,2.2217,1,1,0,0.8589,57.2
130,C1626806996,4,M,28007,M1823072687,28007,es_transportation,83.76,0,3.2407,1,1,0,0.7249,67.4
130,C1646244537,4,M,28007,M1823072687,28007,es_transportation,81.13,0,3.0907,1,1,0,0.7535,65.9
130,C1928450094,2,M,28007,M1823072687,28007,es_transportation,68.76,0,2.3849,1,1,0,0.8211,58.8
130,C1881495517,1,M,28007,M1823072687,28007,es_transportation,63.71,0,2.0968,1,1,0,0.6954,56.0
130,C2054233026,3,F,28007,M85975013,28007,es_food,102.55,0,2.6193,1,1,0,0.172,61.2
